Stock,Earnings Date,Sector,Industry
AZO,09/22/2025,Consumer Cyclical,Specialty Retail
MU,09/23/2025,Technology,Semiconductors
CTAS,09/23/2025,Industrials,Specialty Business Services
JBL,09/24/2025,Technology,Electronic Components
KBH,09/24/2025,Consumer Cyclical,Residential Construction
KMX,09/24/2025,Consumer Cyclical,Auto and Truck Dealerships
UEC,09/24/2025,Energy,Uranium
ACN,09/24/2025,Technology,Information Technology
CCL,09/29/2025,Consumer Cyclical,Travel Services
NKE,09/30/2025,Consumer Cyclical,Footwear and Accesories
DAL,10/09/2025,Industrials,Airlines
PEP,10/09/2025,Consumer Defensive,Beverages
FAST,10/13/2025,Industrials,Industrial Distribution
C,10/14/2025,Financials,Banks Diversified
BLK,10/14/2025,Financials,Asset Management
JNJ,10/14/2025,Healthcare,Drug Manufacturers - General
JPM,10/14/2025,Financials,Banks Diversified
DPZ,10/14/2025,Consumer Cyclical,Restaurants
EFX,10/15/2025,Industrials,Consulting Services
PLD,10/15/2025,Real Estate,Real Estate
ASML,10/15/2025,Technology,Semiconductors Equipment and Materials
CFG,10/15/2025,Financials,Banks Regional
MS,10/15/2025,Financials,Capital Markets
PGR,10/15/2025,Financials,Insurance Propery and Casualty
PNC,10/15/2025,Financials,Banks Regional
SYF,10/15/2025,Financials,Credit Services
BAC,10/15/2025,Financials,Banks Diversified
PPG,10/15/2025,Basic Materials,Specialty Chemicals
INFY,10/16/2025,Technology,Information Technology
SCHW,10/16/2025,Financials,Capital Markets
MMC,10/16/2025,Financials,Insurance Brokers
TRV,10/16/2025,Financials,Insurance Propery and Casualty
USB,10/16/2025,Financials,Banks Regional
ISRG,10/16/2025,Healthcare,Medical Instruments and Supplies
BK,10/16/2025,Financials,Banks Diversified
CSX,10/16/2025,Industrials,Railroads
ELV,10/16/2025,Healthcare,Healthcare Plans
TSM,10/16/2025,Technology,Semiconductors
RF,10/17/2025,Financials,Banks Regional
HBAN,10/17/2025,Healthcare,Banks Regional
SLB,10/17/2025,Energy,Oil and Gas Equipment and Services
AXP,10/17/2025,Financials,Credit Services
STT,10/17/2025,Financials,Asset Management
TFC,10/17/2025,Financials,Banks Regional
STLD,10/20/2025,Basic Materials,Steel
TXN,10/21/2025,Technology,Semiconductors
NFLX,10/21/2025,Communication Services,Entertainment
GM,10/21/2025,Consumer Cyclical,Auto Manufacturers
FCX,10/21/2025,Basic Materials,Copper
GPC,10/21/2025,Consumer Cyclical,Auto Parts
PM,10/21/2025,Consumer Defensive,Tobacco
MCO,10/21/2025,Financials,Financial Data and Stock Exchanges
KO,10/21/2025,Consumer Defensive,Beverages
ONB,10/21/2025,Financials,Banks Regional
GE,10/21/2025,Industrials,Aerospace and Defense
LMT,10/21/2025,Industrials,Aerospace and Defense
HAL,10/21/2025,Energy,Oil and Gas Equipment and Services
VZ,10/21/2025,Communication Services,Telecom Services
NSC,10/21/2025,Industrials,Railroads
NOC,10/21/2025,Industrials,Aerospace and Defense
PHM,10/21/2025,Consumer Cyclical,Residential Construction
DHR,10/21/2025,Healthcare,Diagnostics and Research
PCAR,10/21/2025,Industrials,Farm and Heavy Construction Machinery
FI,10/21/2025,Technology,Information Technology
TMO,10/22/2025,Healthcare,Diagnostics and Research
LUV,10/22/2025,Industrials,Airlines
CCI,10/22/2025,Real Estate,Real Estate
ORLY,10/22/2025,Consumer Cyclical,Specialty Retail
LVS,10/22/2025,Consumer Cyclical,Resorts/Casinos/Gambling
T,10/22/2025,Communication Services,Telecom Services
TER,10/22/2025,Technology,Semiconductors Equipment and Materials
WAB,10/22/2025,Industrials,Railroads
HLT,10/22/2025,Consumer Cyclical,Lodging
GEV,10/22/2025,Industrials,Special Industrial Machinery
TSLA,10/22/2025,Consumer Cyclical,Auto Manufacturers
APH,10/22/2025,Technology,Electronic Components
AA,10/22/2025,Basic Materials,Aluminum
BSX,10/22/2025,Healthcare,Medical Devices
CME,10/22/2025,Financials,Financial Data and Stock Exchanges
TECK,10/22/2025,Basic Materials,Other Industrial Metals and Mining
NEM,10/22/2025,Basic Materials,Gold Miners
IBM,10/22/2025,Technology,Information Technology
SAP,10/22/2025,Technology,Information Technology
ROP,10/22/2025,Technology,Software Application
BA,10/22/2025,Industrials,Aerospace and Defense
TSCO,10/23/2025,Consumer Cyclical,Specialty Retail
COF,10/23/2025,Financials,Credit Services
KKR,10/23/2025,Financials,Asset Management
DOW,10/23/2025,Basic Materials,Chemicals
TMUS,10/23/2025,Communication Services,Telecom Services
VLO,10/23/2025,Energy,Oil and Gas Refining and Marketing
NEE,10/23/2025,Utilities,Regulated Electric
HON,10/23/2025,Industrials,Conglomerates
BX,10/23/2025,Financials,Unknown
UNP,10/23/2025,Industrials,Railroads
DECK,10/23/2025,Consumer Cyclical,Footwear and Accesories
SPGI,10/23/2025,Financials,Financial Data and Stock Exchanges
DLR,10/23/2025,Real Estate,Real Estate
RMD,10/23/2025,Healthcare,Medical Instruments and Supplies
AON,10/24/2025,Financials,Insurance Brokers
PG,10/24/2025,Consumer Defensive,Household and Personal Products
BOOT,10/27/2025,Consumer Cyclical,Apparel Retail
CWH,10/27/2025,Consumer Cyclical,Auto and Truck Dealerships
CDNS,10/27/2025,Technology,Software Application
NUE,10/27/2025,Basic Materials,Steel
WELL,10/27/2025,Real Estate,Real Estate
SCCO,10/27/2025,Basic Materials,Copper
BRO,10/27/2025,Financials,Insurance Brokers
WHR,10/27/2025,Consumer Cyclical,Furnishings/Fixtures/Appliances
EXR,10/28/2025,Real Estate,Real Estate
QRVO,10/28/2025,Technology,Semiconductors
ZBRA,10/28/2025,Technology,Communication Equipment
SBUX,10/28/2025,Consumer Cyclical,Restaurants
RCL,10/28/2025,Consumer Cyclical,Travel Services
GLW,10/28/2025,Technology,Electronic Components
FSLR,10/28/2025,Technology,Solar
OKE,10/28/2025,Energy,Oil and Gas Midstream
UPS,10/28/2025,Industrials,Integrated Freight and Logistics
V,10/28/2025,Financials,Credit Services
ECL,10/28/2025,Basic Materials,Specialty Chemicals
UNH,10/28/2025,Healthcare,Healthcare Plans
MCD,10/28/2025,Consumer Cyclical,Restaurants
SYK,10/28/2025,Healthcare,Medical Devices
SOFI,10/28/2025,Financials,Credit Services
PYPL,10/28/2025,Financials,Credit Services
AMT,10/28/2025,Real Estate,Real Estate
DHI,10/28/2025,Consumer Cyclical,Residential Construction
WM,10/28/2025,Industrials,Waste Management
DASH,10/29/2025,Communication Services,Internet Content and Information
EXC,10/29/2025,Utilities,Regulated Electric
HOOD,10/29/2025,Financials,Capital Markets
META,10/29/2025,Communication Services,Internet Content and Information
NI,10/29/2025,Utilities,Regulated Gas
AER,10/29/2025,Industrials,Rental and Leasing Services
FE,10/29/2025,Utilities,Regulated Electric
AMGN,10/29/2025,Healthcare,Drug Manufacturers - General
PRU,10/29/2025,Financials,Insurance Life
MSFT,10/29/2025,Technology,Software Infastructure
AWK,10/29/2025,Utilities,Regulated Water
LRCX,10/29/2025,Technology,Semiconductors Equipment and Materials
KLAC,10/29/2025,Technology,Semiconductors Equipment and Materials
CMG,10/29/2025,Consumer Cyclical,Restaurants
CVS,10/29/2025,Consumer Cyclical,Healthcare Plans
EBAY,10/29/2025,Consumer Cyclical,Internet Retail
ETSY,10/29/2025,Consumer Cyclical,Internet Retail
F,10/29/2025,Consumer Cyclical,Auto Manufacturers
FND,10/29/2025,Consumer Cyclical,Home Improvement Retail
ADP,10/29/2025,Technology,Software Application
MLM,10/29/2025,Basic Materials,Building Materials
AEM,10/29/2025,Basic Materials,Gold Miners
MGM,10/29/2025,Consumer Cyclical,Resorts/Casinos/Gambling
TT,10/29/2025,Industrials,Building Products and Equipment
RSG,10/29/2025,Industrials,Waste Management
MELI,10/29/2025,Consumer Cyclical,Internet Retail
WING,10/29/2025,Consumer Cyclical,Restaurants
CAT,10/29/2025,Industrials,Farm and Heavy Construction Machinery
PSX,10/29/2025,Energy,Oil and Gas Refining and Marketing
CHRW,10/29/2025,Industrials,Integrated Freight and Logistics
CSTM,10/29/2025,Basic Materials,Unknown
GPN,10/29/2025,Industrials,Specialty Business Services
VRSK,10/29/2025,Industrials,Consulting Services
ITW,10/29/2025,Industrials,Special Industrial Machinery
TWLO,10/30/2025,Technology,Software Infastructure
ETN,10/30/2025,Industrials,Special Industrial Machinery
MRK,10/30/2025,Healthcare,Drug Manufacturers - General
PWR,10/30/2025,Industrials,Engineering and Construction
MSTR,10/30/2025,Technology,Software Application
LLY,10/30/2025,Healthcare,Drug Manufacturers - General
IR,10/30/2025,Industrials,Special Industrial Machinery
JKS,10/30/2025,Technology,Solar
CARR,10/30/2025,Industrials,Building Products and Equipment
UBER,10/30/2025,Technology,Software Application
MPWR,10/30/2025,Technology,Semiconductors
EW,10/30/2025,Healthcare,Medical Devices
AAPL,10/30/2025,Technology,Consumer Electronics
SO,10/30/2025,Utilities,Regulated Electric
CMCSA,10/30/2025,Communication Services,Telecom Services
LIN,10/30/2025,Basic Materials,Specialty Chemicals
DXCM,10/30/2025,Healthcare,Medical Devices
NCLH,10/30/2025,Consumer Cyclical,Travel Services
CROX,10/30/2025,Consumer Cyclical,Footwear and Accesories
BWA,10/30/2025,Consumer Cyclical,Auto Parts
BKNG,10/30/2025,Consumer Cyclical,Travel Services
AMZN,10/30/2025,Consumer Cyclical,Internet Retail
SN,10/30/2025,Consumer Cyclical,Furnishings/Fixtures/Appliances
W,10/30/2025,Consumer Cyclical,Internet Retail
VMC,10/30/2025,Basic Materials,Building Materials
EL,10/30/2025,Consumer Defensive,Household and Personal Products
MO,10/30/2025,Consumer Defensive,Tobacco
COP,10/30/2025,Energy,Oil and Gas E&P
ICE,10/30/2025,Financials,Financial Data and Stock Exchanges
H,10/30/2025,Consumer Cyclical,Lodging
MA,10/30/2025,Financials,Credit Services
CI,10/30/2025,Healthcare,Healthcare Plans
BMY,10/30/2025,Healthcare,Drug Manufacturers - General
RBLX,10/30/2025,Communication Services,Electronic Gaming and Multimedia
ROKU,10/30/2025,Communication Services,Entertainment
PSA,10/30/2025,Financials,Real Estate
XEL,10/30/2025,Utilities,Regulated Electric
GWW,10/31/2025,Industrials,Industrial Distribution
CVX,10/31/2025,Energy,Oil and Gas Intergrated
CL,10/31/2025,Consumer Defensive,Household and Personal Products
XOM,10/31/2025,Energy,Oil and Gas Intergrated
PPL,10/31/2025,Utilities,Regulated Electric
D,10/31/2025,Utilities,Regulated Electric
LYB,10/31/2025,Basic Materials,Specialty Chemicals
FANG,11/03/2025,Energy,Oil and Gas E&P
LSCC,11/03/2025,Technology,Semiconductors
ZTS,11/03/2025,Healthcare,Drug Manufacturers - Specialty and Generic
CEG,11/03/2025,Utilities,Renewable
HIMS,11/03/2025,Consumer Defensive,Household and Personal Products
CE,11/03/2025,Basic Materials,Chemicals
TEM,11/03/2025,Healthcare,Health Information Services
GT,11/03/2025,Consumer Cyclical,Auto Parts
CRUS,11/03/2025,Technology,Semiconductors
MAR,11/03/2025,Consumer Cyclical,Lodging
PLTR,11/03/2025,Technology,Software Infastructure
ON,11/03/2025,Technology,Semiconductors
AFL,11/04/2025,Financials,Insurance Life
MPC,11/04/2025,Energy,Oil and Gas Refining and Marketing
AMD,11/04/2025,Technology,Semiconductors
ALSN,11/04/2025,Consumer Cyclical,Auto Parts
PFE,11/04/2025,Healthcare,Drug Manufacturers - General
WYNN,11/04/2025,Consumer Cyclical,Resorts/Casinos/Gambling
YUM,11/04/2025,Consumer Cyclical,Restaurants
