Stock,Earnings Date,Sector,Industry
DLTR,09/02/2025,Consumer Defensive,Discount Stores
ZS,09/02/2025,Technology,Software Infastructure
GTLB,09/03/2025,Technology,Software Infastructure
AEO,09/03/2025,Consumer Cyclical,Apparel Retail
CRM,09/03/2025,Technology,Software Application
AVGO,09/03/2025,Technology,Semiconductors
AI,09/03/2025,Technology,Software Application
JKS,09/03/2025,Technology,Solar
CPRT,09/04/2025,Industrials,Specialty Business Services
LULU,09/04/2025,Consumer Cyclical,Apparel Retail
DOCU,09/04/2025,Technology,Software Application
CASY,09/08/2025,Consumer Cyclical,Specialty Retail
ORCL,09/08/2025,Technology,Software Infastructure
SNPS,09/09/2025,Technology,Software Infastructure
RH,09/11/2025,Consumer Cyclical,Specialty Retail
ADBE,09/11/2025,Technology,Software Infastructure
DRI,09/17/2025,Consumer Cyclical,Restaurants
LEN,09/18/2025,Consumer Cyclical,Residential Construction
FDX,09/18/2025,Industrials,Integrated Freight and Logistics
AZO,09/22/2025,Consumer Cyclical,Specialty Retail
CTAS,09/23/2025,Industrials,Specialty Business Services
KBH,09/23/2025,Consumer Cyclical,Residential Construction
MU,09/23/2025,Technology,Semiconductors
KMX,09/24/2025,Consumer Cyclical,Auto and Truck Dealerships
ACN,09/24/2025,Technology,Information Technology
JBL,09/24/2025,Technology,Electronic Components
NKE,09/30/2025,Consumer Cyclical,Footwear and Accesories
DPZ,10/09/2025,Consumer Cyclical,Restaurants
PEP,10/09/2025,Consumer Defensive,Beverages
DAL,10/09/2025,Industrials,Airlines
BLK,10/10/2025,Financials,Asset Management
FAST,10/13/2025,Industrials,Industrial Distribution
SCHW,10/14/2025,Financials,Capital Markets
JPM,10/14/2025,Financials,Banks Diversified
C,10/14/2025,Financials,Banks Diversified
STT,10/14/2025,Financials,Asset Management
JNJ,10/14/2025,Healthcare,Drug Manufacturers - General
CFG,10/15/2025,Financials,Banks Regional
SYF,10/15/2025,Financials,Credit Services
ASML,10/15/2025,Technology,Semiconductors Equipment and Materials
PNC,10/15/2025,Financials,Banks Regional
MS,10/15/2025,Financials,Capital Markets
BAC,10/15/2025,Financials,Banks Diversified
CSX,10/15/2025,Industrials,Railroads
EFX,10/15/2025,Industrials,Consulting Services
UNH,10/15/2025,Healthcare,Healthcare Plans
PPG,10/15/2025,Basic Materials,Specialty Chemicals
STLD,10/15/2025,Basic Materials,Steel
TRV,10/16/2025,Financials,Insurance Propery and Casualty
BK,10/16/2025,Financials,Banks Diversified
USB,10/16/2025,Financials,Banks Regional
INFY,10/16/2025,Technology,Information Technology
NFLX,10/16/2025,Communication Services,Entertainment
ELV,10/16/2025,Healthcare,Healthcare Plans
TSM,10/16/2025,Technology,Semiconductors
ISRG,10/16/2025,Healthcare,Medical Instruments and Supplies
TFC,10/17/2025,Financials,Banks Regional
AXP,10/17/2025,Financials,Credit Services
SLB,10/17/2025,Energy,Oil and Gas Equipment and Services
HBAN,10/17/2025,Healthcare,Banks Regional
RF,10/17/2025,Financials,Banks Regional
KO,10/21/2025,Consumer Defensive,Beverages
MCO,10/21/2025,Financials,Financial Data and Stock Exchanges
FCX,10/21/2025,Basic Materials,Copper
SCCO,10/21/2025,Basic Materials,Copper
VZ,10/21/2025,Communication Services,Telecom Services
NSC,10/21/2025,Industrials,Railroads
ONB,10/21/2025,Financials,Banks Regional
GM,10/21/2025,Consumer Cyclical,Auto Manufacturers
TXN,10/21/2025,Technology,Semiconductors
GPC,10/21/2025,Consumer Cyclical,Auto Parts
FI,10/21/2025,Technology,Information Technology
PM,10/21/2025,Consumer Defensive,Tobacco
LMT,10/21/2025,Industrials,Aerospace and Defense
GE,10/21/2025,Industrials,Aerospace and Defense
PCAR,10/21/2025,Industrials,Farm and Heavy Construction Machinery
DHR,10/21/2025,Healthcare,Diagnostics and Research
PHM,10/21/2025,Consumer Cyclical,Residential Construction
TSLA,10/22/2025,Consumer Cyclical,Auto Manufacturers
TMO,10/22/2025,Healthcare,Diagnostics and Research
WAB,10/22/2025,Industrials,Railroads
BSX,10/22/2025,Healthcare,Medical Devices
LUV,10/22/2025,Industrials,Airlines
T,10/22/2025,Communication Services,Telecom Services
