Stock,Earnings Date,Sector,Industry
NOC,07/23/2025,Industrials,Aerospace and Defense
BSX,07/23/2025,Healthcare,Medical Devices
GOOG,07/23/2025,Communication Services,Internet Content and Information
GOOGL,07/23/2025,Communication Services,Internet Content and Information
TEL,07/23/2025,Technology,Electronic Components
NOW,07/23/2025,Technology,Software Application
OTIS,07/23/2025,Industrials,Special Industrial Machinery
URI,07/23/2025,Industrials,Rental and Leasing Services
GD,07/23/2025,Industrials,Aerospace and Defense
CMG,07/23/2025,Consumer Cyclical,Restaurants
CNX,07/24/2025,Energy,Oil and Gas E&P
LKQ,07/24/2025,Consumer Cyclical,Auto Parts
FLEX,07/24/2025,Technology,Electronic Components
INTC,07/24/2025,Technology,Semiconductors
CNP,07/24/2025,Utilities,Regulated Electric
HON,07/24/2025,Industrials,Conglomerates
VLO,07/24/2025,Energy,Oil and Gas Refining and Marketing
AON,07/25/2025,Financials,Insurance Brokers
PSX,07/25/2025,Energy,Oil and Gas Refining and Marketing
SCCO,07/28/2025,Basic Materials,Copper
CDNS,07/28/2025,Technology,Software Application
WHR,07/28/2025,Consumer Cyclical,Furnishings/Fixtures/Appliances
WELL,07/28/2025,Real Estate,Real Estate
BRO,07/28/2025,Financials,Insurance Brokers
WM,07/28/2025,Industrials,Waste Management
NUE,07/28/2025,Basic Materials,Steel
AMT,07/29/2025,Real Estate,Real Estate
TER,07/29/2025,Technology,Semiconductors Equipment and Materials
PG,07/29/2025,Consumer Defensive,Household and Personal Products
BKNG,07/29/2025,Consumer Cyclical,Travel Services
RSG,07/29/2025,Industrials,Waste Management
UPS,07/29/2025,Industrials,Integrated Freight and Logistics
AFL,07/29/2025,Financials,Insurance Life
CZR,07/29/2025,Consumer Cyclical,Resorts/Casinos/Gambling
QRVO,07/29/2025,Technology,Semiconductors
NSC,07/29/2025,Industrials,Railroads
JCI,07/29/2025,Industrials,Building Products and Equipment
GLW,07/29/2025,Technology,Electronic Components
SBUX,07/29/2025,Consumer Cyclical,Restaurants
MARA,07/29/2025,Financials,Capital Markets
RCL,07/29/2025,Consumer Cyclical,Travel Services
SOFI,07/29/2025,Financials,Credit Services
V,07/29/2025,Financials,Credit Services
CARR,07/29/2025,Industrials,Building Products and Equipment
BA,07/29/2025,Industrials,Aerospace and Defense
SPOT,07/29/2025,Communication Services,Internet Content and Information
CSTM,07/29/2025,Basic Materials,Unknown
ECL,07/29/2025,Basic Materials,Specialty Chemicals
PYPL,07/29/2025,Financials,Credit Services
PPG,07/29/2025,Basic Materials,Specialty Chemicals
UNH,07/29/2025,Healthcare,Healthcare Plans
MRK,07/29/2025,Healthcare,Drug Manufacturers - General
HSY,07/30/2025,Consumer Defensive,Confectioners
ETSY,07/30/2025,Consumer Cyclical,Internet Retail
QCOM,07/30/2025,Technology,Semiconductors
F,07/30/2025,Consumer Cyclical,Auto Manufacturers
FE,07/30/2025,Utilities,Regulated Electric
VRSK,07/30/2025,Industrials,Consulting Services
GT,07/30/2025,Consumer Cyclical,Auto Parts
META,07/30/2025,Communication Services,Internet Content and Information
LRCX,07/30/2025,Technology,Semiconductors Equipment and Materials
ARM,07/30/2025,Technology,Semiconductors
DXCM,07/30/2025,Healthcare,Medical Devices
MGM,07/30/2025,Consumer Cyclical,Resorts/Casinos/Gambling
MSFT,07/30/2025,Technology,Software Infastructure
EXR,07/30/2025,Real Estate,Real Estate
EBAY,07/30/2025,Consumer Cyclical,Internet Retail
MO,07/30/2025,Consumer Defensive,Tobacco
AER,07/30/2025,Industrials,Rental and Leasing Services
WING,07/30/2025,Consumer Cyclical,Restaurants
HUM,07/30/2025,Healthcare,Healthcare Plans
ADP,07/30/2025,Technology,Software Application
AWK,07/30/2025,Utilities,Regulated Water
AEM,07/30/2025,Basic Materials,Gold Miners
HES,07/30/2025,Energy,Oil and Gas E&P
ITW,07/30/2025,Industrials,Special Industrial Machinery
AEP,07/30/2025,Utilities,Regulated Electric
PRU,07/30/2025,Financials,Insurance Life
HOOD,07/30/2025,Financials,Capital Markets
TT,07/30/2025,Industrials,Building Products and Equipment
ALL,07/30/2025,Financials,Insurance Propery and Casualty
