Stock,Earnings Date,Sector,Industry
CZR,07/29/2025,Consumer Cyclical,Resorts/Casinos/Gambling
MARA,07/29/2025,Financials,Capital Markets
BKNG,07/29/2025,Consumer Cyclical,Travel Services
JCI,07/29/2025,Industrials,Building Products and Equipment
SPOT,07/29/2025,Communication Services,Internet Content and Information
PRU,07/30/2025,Financials,Insurance Life
HSY,07/30/2025,Consumer Defensive,Confectioners
WING,07/30/2025,Consumer Cyclical,Restaurants
AEP,07/30/2025,Utilities,Regulated Electric
ITW,07/30/2025,Industrials,Special Industrial Machinery
TT,07/30/2025,Industrials,Building Products and Equipment
VRSK,07/30/2025,Industrials,Consulting Services
EXR,07/30/2025,Real Estate,Real Estate
ADP,07/30/2025,Technology,Software Application
ARM,07/30/2025,Technology,Semiconductors
AWK,07/30/2025,Utilities,Regulated Water
ENTG,07/30/2025,Technology,Semiconductors Equipment and Materials
LRCX,07/30/2025,Technology,Semiconductors Equipment and Materials
QCOM,07/30/2025,Technology,Semiconductors
F,07/30/2025,Consumer Cyclical,Auto Manufacturers
ETSY,07/30/2025,Consumer Cyclical,Internet Retail
EBAY,07/30/2025,Consumer Cyclical,Internet Retail
MSFT,07/30/2025,Technology,Software Infastructure
MGM,07/30/2025,Consumer Cyclical,Resorts/Casinos/Gambling
MO,07/30/2025,Consumer Defensive,Tobacco
CHRW,07/30/2025,Industrials,Integrated Freight and Logistics
CVNA,07/30/2025,Consumer Cyclical,Auto and Truck Dealerships
PSA,07/30/2025,Financials,Real Estate
FE,07/30/2025,Utilities,Regulated Electric
HES,07/30/2025,Energy,Oil and Gas E&P
AER,07/30/2025,Industrials,Rental and Leasing Services
ALL,07/30/2025,Financials,Insurance Propery and Casualty
META,07/30/2025,Communication Services,Internet Content and Information
HUM,07/30/2025,Healthcare,Healthcare Plans
DXCM,07/30/2025,Healthcare,Medical Devices
ALB,07/30/2025,Basic Materials,Specialty Chemicals
HOOD,07/30/2025,Financials,Capital Markets
AGI,07/30/2025,Basic Materials,Gold Miners
AEM,07/30/2025,Basic Materials,Gold Miners
FND,07/31/2025,Consumer Cyclical,Home Improvement Retail
ICE,07/31/2025,Financials,Financial Data and Stock Exchanges
MA,07/31/2025,Financials,Credit Services
KKR,07/31/2025,Financials,Asset Management
MPWR,07/31/2025,Technology,Semiconductors
