Stock,Earnings Date,Sector,Industry
WFC,07/15/2025,Financials,Banks Diversified
JBHT,07/15/2025,Industrials,Integrated Freight and Logistics
ASML,07/16/2025,Technology,Semiconductors Equipment and Materials
PLD,07/16/2025,Real Estate,Real Estate
UAL,07/16/2025,Industrials,Airlines
PNC,07/16/2025,Financials,Banks Regional
MS,07/16/2025,Financials,Capital Markets
GS,07/16/2025,Financials,Capital Markets
AA,07/16/2025,Basic Materials,Aluminum
JNJ,07/16/2025,Healthcare,Drug Manufacturers - General
BAC,07/16/2025,Financials,Banks Diversified
GE,07/17/2025,Industrials,Aerospace and Defense
CTAS,07/17/2025,Industrials,Specialty Business Services
PEP,07/17/2025,Consumer Defensive,Beverages
TRV,07/17/2025,Financials,Insurance Propery and Casualty
CFG,07/17/2025,Financials,Banks Regional
ELV,07/17/2025,Healthcare,Healthcare Plans
MMC,07/17/2025,Financials,Insurance Brokers
NFLX,07/17/2025,Communication Services,Entertainment
ABT,07/17/2025,Healthcare,Medical Devices
USB,07/17/2025,Financials,Banks Regional
TSM,07/17/2025,Technology,Semiconductors
AXP,07/18/2025,Financials,Credit Services
SLB,07/18/2025,Energy,Oil and Gas Equipment and Services
RF,07/18/2025,Financials,Banks Regional
MMM,07/18/2025,Industrials,Conglomerates
SCHW,07/18/2025,Financials,Capital Markets
HBAN,07/18/2025,Healthcare,Banks Regional
TFC,07/18/2025,Financials,Banks Regional
NXPI,07/21/2025,Technology,Semiconductors
CLF,07/21/2025,Basic Materials,Steel
DPZ,07/21/2025,Consumer Cyclical,Restaurants
ROP,07/21/2025,Technology,Software Application
VZ,07/21/2025,Communication Services,Telecom Services
STLD,07/21/2025,Basic Materials,Steel
PCAR,07/22/2025,Industrials,Farm and Heavy Construction Machinery
PHM,07/22/2025,Consumer Cyclical,Residential Construction
DHI,07/22/2025,Consumer Cyclical,Residential Construction
ONB,07/22/2025,Financials,Banks Regional
RTX,07/22/2025,Industrials,Aerospace and Defense
DHR,07/22/2025,Healthcare,Diagnostics and Research
GM,07/22/2025,Consumer Cyclical,Auto Manufacturers
GPC,07/22/2025,Consumer Cyclical,Auto Parts
LMT,07/22/2025,Industrials,Aerospace and Defense
EFX,07/22/2025,Industrials,Consulting Services
CB,07/22/2025,Financials,Insurance Propery and Casualty
KO,07/22/2025,Consumer Defensive,Beverages
HAL,07/22/2025,Energy,Oil and Gas Equipment and Services
SAP,07/22/2025,Technology,Information Technology
SHW,07/22/2025,Basic Materials,Specialty Chemicals
TXN,07/22/2025,Technology,Semiconductors
NOC,07/22/2025,Industrials,Aerospace and Defense
SYF,07/22/2025,Financials,Credit Services
