Stock,Earnings Date,Sector,Industry
PANW,08/18/2025,Technology,Software Infastructure
HD,08/18/2025,Consumer Cyclical,Home Improvement Retail
MDT,08/18/2025,Healthcare,Medical Devices
EL,08/19/2025,Consumer Defensive,Household and Personal Products
ADI,08/19/2025,Technology,Semiconductors
ZIM,08/19/2025,Industrials,Marine Shipping
LOW,08/19/2025,Consumer Cyclical,Home Improvement Retail
TGT,08/19/2025,Consumer Defensive,Discount Stores
TJX,08/19/2025,Consumer Cyclical,Apparel Retail
TOL,08/19/2025,Consumer Cyclical,Residential Construction
CSIQ,08/20/2025,Technology,Solar
WMT,08/20/2025,Consumer Defensive,Discount Stores
ROST,08/21/2025,Consumer Cyclical,Apparel Retail
ZM,08/21/2025,Technology,Software Application
INTU,08/21/2025,Technology,Software Application
WDAY,08/21/2025,Technology,Software Application
MDB,08/26/2025,Technology,Software Infastructure
ANF,08/26/2025,Consumer Cyclical,Apparel Retail
RY,08/26/2025,Financials,Banks Diversified
DG,08/27/2025,Consumer Defensive,Discount Stores
BBY,08/27/2025,Consumer Cyclical,Specialty Retail
BURL,08/27/2025,Consumer Cyclical,Apparel Retail
NTAP,08/27/2025,Technology,Computer Hardware
NVDA,08/27/2025,Technology,Semiconductors
SNOW,08/27/2025,Technology,Software Application
M,08/27/2025,Consumer Cyclical,Specialty Retail
CRWD,08/27/2025,Technology,Software Infastructure
DKS,08/27/2025,Consumer Cyclical,Specialty Retail
AEO,08/27/2025,Consumer Cyclical,Apparel Retail
TD,08/27/2025,Financials,Banks Diversified
A,08/27/2025,Healthcare,Diagnostics and Research
ADSK,08/28/2025,Technology,Software Application
DELL,08/28/2025,Technology,Computer Hardware
AFRM,08/28/2025,Technology,Software Infastructure
ULTA,08/28/2025,Consumer Cyclical,Specialty Retail
MRVL,08/28/2025,Technology,Semiconductors
ZS,09/02/2025,Technology,Software Infastructure
CASY,09/02/2025,Consumer Cyclical,Specialty Retail
AVGO,09/03/2025,Technology,Semiconductors
AI,09/03/2025,Technology,Software Application
CRM,09/03/2025,Technology,Software Application
DLTR,09/03/2025,Consumer Defensive,Discount Stores
GTLB,09/03/2025,Technology,Software Infastructure
LULU,09/04/2025,Consumer Cyclical,Apparel Retail
JKS,09/04/2025,Technology,Solar
DOCU,09/04/2025,Technology,Software Application
ORCL,09/08/2025,Technology,Software Infastructure
SNPS,09/09/2025,Technology,Software Infastructure
ADBE,09/10/2025,Technology,Software Infastructure
RH,09/11/2025,Consumer Cyclical,Specialty Retail
CPRT,09/11/2025,Industrials,Specialty Business Services
LEN,09/18/2025,Consumer Cyclical,Residential Construction
FDX,09/18/2025,Industrials,Integrated Freight and Logistics
AZO,09/23/2025,Consumer Cyclical,Specialty Retail
KBH,09/23/2025,Consumer Cyclical,Residential Construction
CTAS,09/24/2025,Industrials,Specialty Business Services
ACN,09/24/2025,Technology,Information Technology
JBL,09/24/2025,Technology,Electronic Components
MU,09/24/2025,Technology,Semiconductors
KMX,09/24/2025,Consumer Cyclical,Auto and Truck Dealerships
DRI,09/25/2025,Consumer Cyclical,Restaurants
NKE,09/30/2025,Consumer Cyclical,Footwear and Accesories
DAL,10/09/2025,Industrials,Airlines
PEP,10/09/2025,Consumer Defensive,Beverages
DPZ,10/09/2025,Consumer Cyclical,Restaurants
BLK,10/10/2025,Financials,Asset Management
FAST,10/13/2025,Industrials,Industrial Distribution
STT,10/14/2025,Financials,Asset Management
SCHW,10/14/2025,Financials,Capital Markets
C,10/14/2025,Financials,Banks Diversified
JNJ,10/14/2025,Healthcare,Drug Manufacturers - General
JPM,10/14/2025,Financials,Banks Diversified
SYF,10/15/2025,Financials,Credit Services
PPG,10/15/2025,Basic Materials,Specialty Chemicals
EFX,10/15/2025,Industrials,Consulting Services
MS,10/15/2025,Financials,Capital Markets
CSX,10/15/2025,Industrials,Railroads
UNH,10/15/2025,Healthcare,Healthcare Plans
PNC,10/15/2025,Financials,Banks Regional
CFG,10/15/2025,Financials,Banks Regional
STLD,10/15/2025,Basic Materials,Steel
ASML,10/15/2025,Technology,Semiconductors Equipment and Materials
BAC,10/15/2025,Financials,Banks Diversified
ELV,10/16/2025,Healthcare,Healthcare Plans
TSM,10/16/2025,Technology,Semiconductors
INFY,10/16/2025,Technology,Information Technology
BK,10/16/2025,Financials,Banks Diversified
PG,10/16/2025,Consumer Defensive,Household and Personal Products
NFLX,10/16/2025,Communication Services,Entertainment
ISRG,10/16/2025,Healthcare,Medical Instruments and Supplies
USB,10/16/2025,Financials,Banks Regional
TRV,10/16/2025,Financials,Insurance Propery and Casualty
AXP,10/17/2025,Financials,Credit Services
TFC,10/17/2025,Financials,Banks Regional
RF,10/17/2025,Financials,Banks Regional
HBAN,10/17/2025,Healthcare,Banks Regional
SLB,10/17/2025,Energy,Oil and Gas Equipment and Services
MCO,10/21/2025,Financials,Financial Data and Stock Exchanges
FI,10/21/2025,Technology,Information Technology
ONB,10/21/2025,Financials,Banks Regional
KO,10/21/2025,Consumer Defensive,Beverages
DHR,10/21/2025,Healthcare,Diagnostics and Research
LMT,10/21/2025,Industrials,Aerospace and Defense
PM,10/21/2025,Consumer Defensive,Tobacco
PCAR,10/21/2025,Industrials,Farm and Heavy Construction Machinery
FCX,10/21/2025,Basic Materials,Copper
GM,10/21/2025,Consumer Cyclical,Auto Manufacturers
VZ,10/21/2025,Communication Services,Telecom Services
SCCO,10/21/2025,Basic Materials,Copper
NSC,10/21/2025,Industrials,Railroads
PHM,10/21/2025,Consumer Cyclical,Residential Construction
GPC,10/21/2025,Consumer Cyclical,Auto Parts
TXN,10/21/2025,Technology,Semiconductors
CME,10/22/2025,Financials,Financial Data and Stock Exchanges
ROP,10/22/2025,Technology,Software Application
SAP,10/22/2025,Technology,Information Technology
TER,10/22/2025,Technology,Semiconductors Equipment and Materials
TECK,10/22/2025,Basic Materials,Other Industrial Metals and Mining
IBM,10/22/2025,Technology,Information Technology
WAB,10/22/2025,Industrials,Railroads
TMO,10/22/2025,Healthcare,Diagnostics and Research
BA,10/22/2025,Industrials,Aerospace and Defense
TMUS,10/22/2025,Communication Services,Telecom Services
T,10/22/2025,Communication Services,Telecom Services
GEV,10/22/2025,Industrials,Special Industrial Machinery
LUV,10/22/2025,Industrials,Airlines
CCI,10/22/2025,Real Estate,Real Estate
HLT,10/22/2025,Consumer Cyclical,Lodging
NEM,10/22/2025,Basic Materials,Gold Miners
LVS,10/22/2025,Consumer Cyclical,Resorts/Casinos/Gambling
APH,10/22/2025,Technology,Electronic Components
TSLA,10/22/2025,Consumer Cyclical,Auto Manufacturers
ORLY,10/22/2025,Consumer Cyclical,Specialty Retail
TSCO,10/23/2025,Consumer Cyclical,Specialty Retail
SPGI,10/23/2025,Financials,Financial Data and Stock Exchanges
EW,10/23/2025,Healthcare,Medical Devices
DECK,10/23/2025,Consumer Cyclical,Footwear and Accesories
RMD,10/23/2025,Healthcare,Medical Instruments and Supplies
DOW,10/23/2025,Basic Materials,Chemicals
NEE,10/23/2025,Utilities,Regulated Electric
UNP,10/23/2025,Industrials,Railroads
COF,10/23/2025,Financials,Credit Services
HON,10/23/2025,Industrials,Conglomerates
DLR,10/23/2025,Real Estate,Real Estate
BX,10/23/2025,Financials,Unknown
KKR,10/23/2025,Financials,Asset Management
AON,10/24/2025,Financials,Insurance Brokers
CDNS,10/27/2025,Technology,Software Application
NUE,10/27/2025,Basic Materials,Steel
BRO,10/27/2025,Financials,Insurance Brokers
WELL,10/27/2025,Real Estate,Real Estate
BOOT,10/27/2025,Consumer Cyclical,Apparel Retail
CWH,10/27/2025,Consumer Cyclical,Auto and Truck Dealerships
WHR,10/27/2025,Consumer Cyclical,Furnishings/Fixtures/Appliances
AMT,10/28/2025,Real Estate,Real Estate
SYK,10/28/2025,Healthcare,Medical Devices
RCL,10/28/2025,Consumer Cyclical,Travel Services
EXR,10/28/2025,Real Estate,Real Estate
UPS,10/28/2025,Industrials,Integrated Freight and Logistics
FSLR,10/28/2025,Technology,Solar
WM,10/28/2025,Industrials,Waste Management
SBUX,10/28/2025,Consumer Cyclical,Restaurants
ECL,10/28/2025,Basic Materials,Specialty Chemicals
QRVO,10/28/2025,Technology,Semiconductors
ZBRA,10/28/2025,Technology,Communication Equipment
PYPL,10/28/2025,Financials,Credit Services
MCD,10/28/2025,Consumer Cyclical,Restaurants
SOFI,10/28/2025,Financials,Credit Services
OKE,10/28/2025,Energy,Oil and Gas Midstream
GLW,10/28/2025,Technology,Electronic Components
V,10/28/2025,Financials,Credit Services
MSFT,10/29/2025,Technology,Software Infastructure
FE,10/29/2025,Utilities,Regulated Electric
ETSY,10/29/2025,Consumer Cyclical,Internet Retail
F,10/29/2025,Consumer Cyclical,Auto Manufacturers
FND,10/29/2025,Consumer Cyclical,Home Improvement Retail
NI,10/29/2025,Utilities,Regulated Gas
HOOD,10/29/2025,Financials,Capital Markets
TT,10/29/2025,Industrials,Building Products and Equipment
RSG,10/29/2025,Industrials,Waste Management
META,10/29/2025,Communication Services,Internet Content and Information
WING,10/29/2025,Consumer Cyclical,Restaurants
GPN,10/29/2025,Industrials,Specialty Business Services
MELI,10/29/2025,Consumer Cyclical,Internet Retail
ITW,10/29/2025,Industrials,Special Industrial Machinery
DASH,10/29/2025,Communication Services,Internet Content and Information
MLM,10/29/2025,Basic Materials,Building Materials
CAT,10/29/2025,Industrials,Farm and Heavy Construction Machinery
CHRW,10/29/2025,Industrials,Integrated Freight and Logistics
AEM,10/29/2025,Basic Materials,Gold Miners
LRCX,10/29/2025,Technology,Semiconductors Equipment and Materials
CSTM,10/29/2025,Basic Materials,Unknown
AWK,10/29/2025,Utilities,Regulated Water
EBAY,10/29/2025,Consumer Cyclical,Internet Retail
EXC,10/29/2025,Utilities,Regulated Electric
MGM,10/29/2025,Consumer Cyclical,Resorts/Casinos/Gambling
AMGN,10/29/2025,Healthcare,Drug Manufacturers - General
ADP,10/29/2025,Technology,Software Application
PRU,10/29/2025,Financials,Insurance Life
KLAC,10/29/2025,Technology,Semiconductors Equipment and Materials
VRSK,10/29/2025,Industrials,Consulting Services
AER,10/29/2025,Industrials,Rental and Leasing Services
SO,10/30/2025,Utilities,Regulated Electric
TWLO,10/30/2025,Technology,Software Infastructure
PWR,10/30/2025,Industrials,Engineering and Construction
PH,10/30/2025,Industrials,Special Industrial Machinery
MPWR,10/30/2025,Technology,Semiconductors
MSTR,10/30/2025,Technology,Software Application
UBER,10/30/2025,Technology,Software Application
AAPL,10/30/2025,Technology,Consumer Electronics
CMCSA,10/30/2025,Communication Services,Telecom Services
SN,10/30/2025,Consumer Cyclical,Furnishings/Fixtures/Appliances
MO,10/30/2025,Consumer Defensive,Tobacco
W,10/30/2025,Consumer Cyclical,Internet Retail
IR,10/30/2025,Industrials,Special Industrial Machinery
ICE,10/30/2025,Financials,Financial Data and Stock Exchanges
MA,10/30/2025,Financials,Credit Services
NCLH,10/30/2025,Consumer Cyclical,Travel Services
PSA,10/30/2025,Financials,Real Estate
H,10/30/2025,Consumer Cyclical,Lodging
XEL,10/30/2025,Utilities,Regulated Electric
CROX,10/30/2025,Consumer Cyclical,Footwear and Accesories
BMY,10/30/2025,Healthcare,Drug Manufacturers - General
CI,10/30/2025,Healthcare,Healthcare Plans
COP,10/30/2025,Energy,Oil and Gas E&P
BWA,10/30/2025,Consumer Cyclical,Auto Parts
BKNG,10/30/2025,Consumer Cyclical,Travel Services
LLY,10/30/2025,Healthcare,Drug Manufacturers - General
MRK,10/30/2025,Healthcare,Drug Manufacturers - General
AMZN,10/30/2025,Consumer Cyclical,Internet Retail
VMC,10/30/2025,Basic Materials,Building Materials
CARR,10/30/2025,Industrials,Building Products and Equipment
LIN,10/30/2025,Basic Materials,Specialty Chemicals
ETN,10/30/2025,Industrials,Special Industrial Machinery
ROKU,10/30/2025,Communication Services,Entertainment
RBLX,10/30/2025,Communication Services,Electronic Gaming and Multimedia
DXCM,10/30/2025,Healthcare,Medical Devices
LYB,10/31/2025,Basic Materials,Specialty Chemicals
D,10/31/2025,Utilities,Regulated Electric
CL,10/31/2025,Consumer Defensive,Household and Personal Products
PPL,10/31/2025,Utilities,Regulated Electric
CVX,10/31/2025,Energy,Oil and Gas Intergrated
GWW,10/31/2025,Industrials,Industrial Distribution
XOM,10/31/2025,Energy,Oil and Gas Intergrated
CRUS,11/03/2025,Technology,Semiconductors
CE,11/03/2025,Basic Materials,Chemicals
CEG,11/03/2025,Utilities,Renewable
TEM,11/03/2025,Healthcare,Health Information Services
ON,11/03/2025,Technology,Semiconductors
LSCC,11/03/2025,Technology,Semiconductors
PLTR,11/03/2025,Technology,Software Infastructure
GT,11/03/2025,Consumer Cyclical,Auto Parts
HIMS,11/03/2025,Consumer Defensive,Household and Personal Products
MAR,11/03/2025,Consumer Cyclical,Lodging
AFL,11/03/2025,Financials,Insurance Life
