Stock,Earnings Date,Sector,Industry
BABA,08/13/2025,Consumer Cyclical,Internet Retail
BIRK,08/13/2025,Consumer Cyclical,Footwear and Accesories
DE,08/13/2025,Industrials,Farm and Heavy Construction Machinery
MDT,08/18/2025,Healthcare,Medical Devices
HD,08/18/2025,Consumer Cyclical,Home Improvement Retail
PANW,08/18/2025,Technology,Software Infastructure
TGT,08/19/2025,Consumer Defensive,Discount Stores
ADI,08/19/2025,Technology,Semiconductors
ZIM,08/19/2025,Industrials,Marine Shipping
EL,08/19/2025,Consumer Defensive,Household and Personal Products
LOW,08/19/2025,Consumer Cyclical,Home Improvement Retail
TJX,08/19/2025,Consumer Cyclical,Apparel Retail
TOL,08/19/2025,Consumer Cyclical,Residential Construction
WMT,08/20/2025,Consumer Defensive,Discount Stores
CSIQ,08/20/2025,Technology,Solar
ROST,08/21/2025,Consumer Cyclical,Apparel Retail
INTU,08/21/2025,Technology,Software Application
ZM,08/21/2025,Technology,Software Application
WDAY,08/21/2025,Technology,Software Application
RY,08/26/2025,Financials,Banks Diversified
MDB,08/26/2025,Technology,Software Infastructure
ANF,08/26/2025,Consumer Cyclical,Apparel Retail
A,08/27/2025,Healthcare,Diagnostics and Research
NTAP,08/27/2025,Technology,Computer Hardware
NVDA,08/27/2025,Technology,Semiconductors
DKS,08/27/2025,Consumer Cyclical,Specialty Retail
CRWD,08/27/2025,Technology,Software Infastructure
DG,08/27/2025,Consumer Defensive,Discount Stores
M,08/27/2025,Consumer Cyclical,Specialty Retail
BBY,08/27/2025,Consumer Cyclical,Specialty Retail
SNOW,08/27/2025,Technology,Software Application
AEO,08/27/2025,Consumer Cyclical,Apparel Retail
BURL,08/27/2025,Consumer Cyclical,Apparel Retail
TD,08/27/2025,Financials,Banks Diversified
DELL,08/28/2025,Technology,Computer Hardware
MRVL,08/28/2025,Technology,Semiconductors
AFRM,08/28/2025,Technology,Software Infastructure
ADSK,08/28/2025,Technology,Software Application
ULTA,08/28/2025,Consumer Cyclical,Specialty Retail
ZS,09/02/2025,Technology,Software Infastructure
CASY,09/02/2025,Consumer Cyclical,Specialty Retail
AI,09/03/2025,Technology,Software Application
AVGO,09/03/2025,Technology,Semiconductors
CRM,09/03/2025,Technology,Software Application
DLTR,09/03/2025,Consumer Defensive,Discount Stores
GTLB,09/03/2025,Technology,Software Infastructure
JKS,09/04/2025,Technology,Solar
DOCU,09/04/2025,Technology,Software Application
LULU,09/04/2025,Consumer Cyclical,Apparel Retail
ORCL,09/08/2025,Technology,Software Infastructure
SNPS,09/09/2025,Technology,Software Infastructure
ADBE,09/10/2025,Technology,Software Infastructure
RH,09/11/2025,Consumer Cyclical,Specialty Retail
CPRT,09/11/2025,Industrials,Specialty Business Services
FDX,09/18/2025,Industrials,Integrated Freight and Logistics
LEN,09/18/2025,Consumer Cyclical,Residential Construction
KBH,09/23/2025,Consumer Cyclical,Residential Construction
AZO,09/23/2025,Consumer Cyclical,Specialty Retail
CTAS,09/24/2025,Industrials,Specialty Business Services
KMX,09/24/2025,Consumer Cyclical,Auto and Truck Dealerships
ACN,09/24/2025,Technology,Information Technology
JBL,09/24/2025,Technology,Electronic Components
MU,09/24/2025,Technology,Semiconductors
DRI,09/25/2025,Consumer Cyclical,Restaurants
NKE,09/30/2025,Consumer Cyclical,Footwear and Accesories
DPZ,10/09/2025,Consumer Cyclical,Restaurants
PEP,10/09/2025,Consumer Defensive,Beverages
DAL,10/09/2025,Industrials,Airlines
BLK,10/10/2025,Financials,Asset Management
FAST,10/13/2025,Industrials,Industrial Distribution
JPM,10/14/2025,Financials,Banks Diversified
SCHW,10/14/2025,Financials,Capital Markets
STT,10/14/2025,Financials,Asset Management
JNJ,10/14/2025,Healthcare,Drug Manufacturers - General
C,10/14/2025,Financials,Banks Diversified
ASML,10/15/2025,Technology,Semiconductors Equipment and Materials
SYF,10/15/2025,Financials,Credit Services
BAC,10/15/2025,Financials,Banks Diversified
CFG,10/15/2025,Financials,Banks Regional
EFX,10/15/2025,Industrials,Consulting Services
MS,10/15/2025,Financials,Capital Markets
CSX,10/15/2025,Industrials,Railroads
PNC,10/15/2025,Financials,Banks Regional
UNH,10/15/2025,Healthcare,Healthcare Plans
STLD,10/15/2025,Basic Materials,Steel
PPG,10/15/2025,Basic Materials,Specialty Chemicals
NFLX,10/16/2025,Communication Services,Entertainment
INFY,10/16/2025,Technology,Information Technology
PG,10/16/2025,Consumer Defensive,Household and Personal Products
ISRG,10/16/2025,Healthcare,Medical Instruments and Supplies
ELV,10/16/2025,Healthcare,Healthcare Plans
USB,10/16/2025,Financials,Banks Regional
TRV,10/16/2025,Financials,Insurance Propery and Casualty
TSM,10/16/2025,Technology,Semiconductors
BK,10/16/2025,Financials,Banks Diversified
HBAN,10/17/2025,Healthcare,Banks Regional
TFC,10/17/2025,Financials,Banks Regional
RF,10/17/2025,Financials,Banks Regional
SLB,10/17/2025,Energy,Oil and Gas Equipment and Services
AXP,10/17/2025,Financials,Credit Services
DHR,10/21/2025,Healthcare,Diagnostics and Research
PM,10/21/2025,Consumer Defensive,Tobacco
ONB,10/21/2025,Financials,Banks Regional
MCO,10/21/2025,Financials,Financial Data and Stock Exchanges
FI,10/21/2025,Technology,Information Technology
LMT,10/21/2025,Industrials,Aerospace and Defense
KO,10/21/2025,Consumer Defensive,Beverages
PCAR,10/21/2025,Industrials,Farm and Heavy Construction Machinery
GM,10/21/2025,Consumer Cyclical,Auto Manufacturers
VZ,10/21/2025,Communication Services,Telecom Services
TXN,10/21/2025,Technology,Semiconductors
NSC,10/21/2025,Industrials,Railroads
GPC,10/21/2025,Consumer Cyclical,Auto Parts
SCCO,10/21/2025,Basic Materials,Copper
FCX,10/21/2025,Basic Materials,Copper
PHM,10/21/2025,Consumer Cyclical,Residential Construction
NEM,10/22/2025,Basic Materials,Gold Miners
TMO,10/22/2025,Healthcare,Diagnostics and Research
WAB,10/22/2025,Industrials,Railroads
LVS,10/22/2025,Consumer Cyclical,Resorts/Casinos/Gambling
HLT,10/22/2025,Consumer Cyclical,Lodging
BA,10/22/2025,Industrials,Aerospace and Defense
CME,10/22/2025,Financials,Financial Data and Stock Exchanges
CCI,10/22/2025,Real Estate,Real Estate
ROP,10/22/2025,Technology,Software Application
SAP,10/22/2025,Technology,Information Technology
TER,10/22/2025,Technology,Semiconductors Equipment and Materials
ORLY,10/22/2025,Consumer Cyclical,Specialty Retail
TMUS,10/22/2025,Communication Services,Telecom Services
T,10/22/2025,Communication Services,Telecom Services
TECK,10/22/2025,Basic Materials,Other Industrial Metals and Mining
GEV,10/22/2025,Industrials,Special Industrial Machinery
TSLA,10/22/2025,Consumer Cyclical,Auto Manufacturers
LUV,10/22/2025,Industrials,Airlines
IBM,10/22/2025,Technology,Information Technology
APH,10/22/2025,Technology,Electronic Components
DECK,10/23/2025,Consumer Cyclical,Footwear and Accesories
DLR,10/23/2025,Real Estate,Real Estate
SPGI,10/23/2025,Financials,Financial Data and Stock Exchanges
EW,10/23/2025,Healthcare,Medical Devices
DOW,10/23/2025,Basic Materials,Chemicals
COF,10/23/2025,Financials,Credit Services
KKR,10/23/2025,Financials,Asset Management
RMD,10/23/2025,Healthcare,Medical Instruments and Supplies
TSCO,10/23/2025,Consumer Cyclical,Specialty Retail
HON,10/23/2025,Industrials,Conglomerates
BX,10/23/2025,Financials,Unknown
UNP,10/23/2025,Industrials,Railroads
NEE,10/23/2025,Utilities,Regulated Electric
AON,10/24/2025,Financials,Insurance Brokers
BOOT,10/27/2025,Consumer Cyclical,Apparel Retail
WHR,10/27/2025,Consumer Cyclical,Furnishings/Fixtures/Appliances
NUE,10/27/2025,Basic Materials,Steel
CDNS,10/27/2025,Technology,Software Application
WELL,10/27/2025,Real Estate,Real Estate
BRO,10/27/2025,Financials,Insurance Brokers
CWH,10/27/2025,Consumer Cyclical,Auto and Truck Dealerships
WM,10/28/2025,Industrials,Waste Management
ZBRA,10/28/2025,Technology,Communication Equipment
EXR,10/28/2025,Real Estate,Real Estate
SYK,10/28/2025,Healthcare,Medical Devices
ECL,10/28/2025,Basic Materials,Specialty Chemicals
UPS,10/28/2025,Industrials,Integrated Freight and Logistics
AMT,10/28/2025,Real Estate,Real Estate
FSLR,10/28/2025,Technology,Solar
MCD,10/28/2025,Consumer Cyclical,Restaurants
SBUX,10/28/2025,Consumer Cyclical,Restaurants
RCL,10/28/2025,Consumer Cyclical,Travel Services
OKE,10/28/2025,Energy,Oil and Gas Midstream
QRVO,10/28/2025,Technology,Semiconductors
PYPL,10/28/2025,Financials,Credit Services
GLW,10/28/2025,Technology,Electronic Components
SOFI,10/28/2025,Financials,Credit Services
V,10/28/2025,Financials,Credit Services
ADP,10/29/2025,Technology,Software Application
FE,10/29/2025,Utilities,Regulated Electric
MLM,10/29/2025,Basic Materials,Building Materials
LRCX,10/29/2025,Technology,Semiconductors Equipment and Materials
NI,10/29/2025,Utilities,Regulated Gas
CHRW,10/29/2025,Industrials,Integrated Freight and Logistics
TT,10/29/2025,Industrials,Building Products and Equipment
META,10/29/2025,Communication Services,Internet Content and Information
GPN,10/29/2025,Industrials,Specialty Business Services
KLAC,10/29/2025,Technology,Semiconductors Equipment and Materials
ITW,10/29/2025,Industrials,Special Industrial Machinery
DASH,10/29/2025,Communication Services,Internet Content and Information
WING,10/29/2025,Consumer Cyclical,Restaurants
RSG,10/29/2025,Industrials,Waste Management
CAT,10/29/2025,Industrials,Farm and Heavy Construction Machinery
MSFT,10/29/2025,Technology,Software Infastructure
AMGN,10/29/2025,Healthcare,Drug Manufacturers - General
ETSY,10/29/2025,Consumer Cyclical,Internet Retail
EBAY,10/29/2025,Consumer Cyclical,Internet Retail
AWK,10/29/2025,Utilities,Regulated Water
MGM,10/29/2025,Consumer Cyclical,Resorts/Casinos/Gambling
AEM,10/29/2025,Basic Materials,Gold Miners
F,10/29/2025,Consumer Cyclical,Auto Manufacturers
FND,10/29/2025,Consumer Cyclical,Home Improvement Retail
PRU,10/29/2025,Financials,Insurance Life
MELI,10/29/2025,Consumer Cyclical,Internet Retail
EXC,10/29/2025,Utilities,Regulated Electric
VRSK,10/29/2025,Industrials,Consulting Services
AER,10/29/2025,Industrials,Rental and Leasing Services
HOOD,10/29/2025,Financials,Capital Markets
CSTM,10/29/2025,Basic Materials,Unknown
PH,10/30/2025,Industrials,Special Industrial Machinery
TWLO,10/30/2025,Technology,Software Infastructure
UBER,10/30/2025,Technology,Software Application
AAPL,10/30/2025,Technology,Consumer Electronics
MSTR,10/30/2025,Technology,Software Application
MPWR,10/30/2025,Technology,Semiconductors
PWR,10/30/2025,Industrials,Engineering and Construction
SO,10/30/2025,Utilities,Regulated Electric
CMCSA,10/30/2025,Communication Services,Telecom Services
SN,10/30/2025,Consumer Cyclical,Furnishings/Fixtures/Appliances
MO,10/30/2025,Consumer Defensive,Tobacco
W,10/30/2025,Consumer Cyclical,Internet Retail
IR,10/30/2025,Industrials,Special Industrial Machinery
ICE,10/30/2025,Financials,Financial Data and Stock Exchanges
MA,10/30/2025,Financials,Credit Services
NCLH,10/30/2025,Consumer Cyclical,Travel Services
PSA,10/30/2025,Financials,Real Estate
H,10/30/2025,Consumer Cyclical,Lodging
XEL,10/30/2025,Utilities,Regulated Electric
CROX,10/30/2025,Consumer Cyclical,Footwear and Accesories
BMY,10/30/2025,Healthcare,Drug Manufacturers - General
CI,10/30/2025,Healthcare,Healthcare Plans
COP,10/30/2025,Energy,Oil and Gas E&P
BWA,10/30/2025,Consumer Cyclical,Auto Parts
BKNG,10/30/2025,Consumer Cyclical,Travel Services
LLY,10/30/2025,Healthcare,Drug Manufacturers - General
MRK,10/30/2025,Healthcare,Drug Manufacturers - General
AMZN,10/30/2025,Consumer Cyclical,Internet Retail
VMC,10/30/2025,Basic Materials,Building Materials
CARR,10/30/2025,Industrials,Building Products and Equipment
LIN,10/30/2025,Basic Materials,Specialty Chemicals
ETN,10/30/2025,Industrials,Special Industrial Machinery
ROKU,10/30/2025,Communication Services,Entertainment
RBLX,10/30/2025,Communication Services,Electronic Gaming and Multimedia
DXCM,10/30/2025,Healthcare,Medical Devices
LYB,10/31/2025,Basic Materials,Specialty Chemicals
D,10/31/2025,Utilities,Regulated Electric
CL,10/31/2025,Consumer Defensive,Household and Personal Products
PPL,10/31/2025,Utilities,Regulated Electric
CVX,10/31/2025,Energy,Oil and Gas Intergrated
GWW,10/31/2025,Industrials,Industrial Distribution
XOM,10/31/2025,Energy,Oil and Gas Intergrated
CRUS,11/03/2025,Technology,Semiconductors
CE,11/03/2025,Basic Materials,Chemicals
CEG,11/03/2025,Utilities,Renewable
TEM,11/03/2025,Healthcare,Health Information Services
ON,11/03/2025,Technology,Semiconductors
LSCC,11/03/2025,Technology,Semiconductors
PLTR,11/03/2025,Technology,Software Infastructure
GT,11/03/2025,Consumer Cyclical,Auto Parts
HIMS,11/03/2025,Consumer Defensive,Household and Personal Products
MAR,11/03/2025,Consumer Cyclical,Lodging
AFL,11/03/2025,Financials,Insurance Life
FANG,11/03/2025,Energy,Oil and Gas E&P
ZTS,11/03/2025,Healthcare,Drug Manufacturers - Specialty and Generic
ALSN,11/04/2025,Consumer Cyclical,Auto Parts
PFE,11/04/2025,Healthcare,Drug Manufacturers - General
YUM,11/04/2025,Consumer Cyclical,Restaurants
WYNN,11/04/2025,Consumer Cyclical,Resorts/Casinos/Gambling
AMD,11/04/2025,Technology,Semiconductors
EXPD,11/04/2025,Industrials,Integrated Freight and Logistics
MPC,11/04/2025,Energy,Oil and Gas Refining and Marketing
DVN,11/04/2025,Energy,Oil and Gas E&P
CRH,11/05/2025,Basic Materials,Building Materials
GILD,11/05/2025,Healthcare,Drug Manufacturers - General
EMR,11/05/2025,Industrials,Special Industrial Machinery
PSN,11/05/2025,Technology,Information Technology
BROS,11/05/2025,Consumer Cyclical,Restaurants
TRMB,11/05/2025,Technology,Scientific and Technical Instruments
CRSP,11/05/2025,Healthcare,Biotechnology
UHAL,11/05/2025,Industrials,Rental and Leasing Services
MET,11/05/2025,Financials,Insurance Life
SRE,11/05/2025,Utilities,Diversified
WMB,11/05/2025,Energy,Oil and Gas Midstream
CF,11/05/2025,Basic Materials,Agricultural Inputs
CELH,11/05/2025,Consumer Defensive,Beverages
TTWO,11/05/2025,Communication Services,Electronic Gaming and Multimedia
APP,11/05/2025,Technology,Software Application
LYFT,11/05/2025,Technology,Software Application
ATO,11/05/2025,Utilities,Regulated Gas
Z,11/05/2025,Communication Services,Internet Content and Information
ED,11/06/2025,Utilities,Regulated Electric
FNV,11/06/2025,Basic Materials,Gold Miners
TDG,11/06/2025,Industrials,Aerospace and Defense
NRG,11/06/2025,Utilities,Independant Power Providers
XYZ,11/06/2025,Technology,Software Infastructure
ROK,11/06/2025,Industrials,Special Industrial Machinery
PINS,11/06/2025,Communication Services,Internet Content and Information
U,11/06/2025,Technology,Software Application
UPST,11/06/2025,Financials,Credit Services
WPM,11/06/2025,Basic Materials,Gold Miners
EOG,11/06/2025,Energy,Oil and Gas E&P
DDOG,11/06/2025,Technology,Software Application
MNST,11/06/2025,Consumer Defensive,Beverages
FTNT,11/06/2025,Technology,Software Infastructure
MP,11/06/2025,Basic Materials,Other Industrial Metals and Mining
PZZA,11/06/2025,Consumer Cyclical,Restaurants
PENN,11/06/2025,Consumer Cyclical,Resorts/Casinos/Gambling
RIVN,11/06/2025,Consumer Cyclical,Auto Manufacturers
MSI,11/06/2025,Technology,Communication Equipment
SEZL,11/06/2025,Financials,Credit Services
EXPE,11/06/2025,Consumer Cyclical,Travel Services
DKNG,11/06/2025,Consumer Cyclical,Resorts/Casinos/Gambling
ABNB,11/06/2025,Consumer Cyclical,Travel Services
TOST,11/06/2025,Technology,Software Infastructure
VST,11/06/2025,Utilities,Independant Power Providers
SE,11/11/2025,Consumer Cyclical,Internet Retail
ONON,11/11/2025,Consumer Cyclical,Footwear and Accesories
CSCO,11/12/2025,Technology,Communication Equipment
AMAT,11/13/2025,Technology,Semiconductors Equipment and Materials
CRWV,11/13/2025,Technology,Software Infastructure
