Stock,Earnings Date,Sector,Industry
RTX,07/22/2025,Industrials,Aerospace and Defense
HAL,07/22/2025,Energy,Oil and Gas Equipment and Services
SHW,07/22/2025,Basic Materials,Specialty Chemicals
DHI,07/22/2025,Consumer Cyclical,Residential Construction
CB,07/22/2025,Financials,Insurance Propery and Casualty
CMG,07/23/2025,Consumer Cyclical,Restaurants
URI,07/23/2025,Industrials,Rental and Leasing Services
OTIS,07/23/2025,Industrials,Special Industrial Machinery
NOC,07/23/2025,Industrials,Aerospace and Defense
BSX,07/23/2025,Healthcare,Medical Devices
GD,07/23/2025,Industrials,Aerospace and Defense
NOW,07/23/2025,Technology,Software Application
TEL,07/23/2025,Technology,Electronic Components
GOOG,07/23/2025,Communication Services,Internet Content and Information
GOOGL,07/23/2025,Communication Services,Internet Content and Information
DLR,07/24/2025,Real Estate,Real Estate
UNP,07/24/2025,Industrials,Railroads
TECK,07/24/2025,Basic Materials,Other Industrial Metals and Mining
CNP,07/24/2025,Utilities,Regulated Electric
NEM,07/24/2025,Basic Materials,Gold Miners
VLO,07/24/2025,Energy,Oil and Gas Refining and Marketing
WAB,07/24/2025,Industrials,Railroads
INTC,07/24/2025,Technology,Semiconductors
DOW,07/24/2025,Basic Materials,Chemicals
CNX,07/24/2025,Energy,Oil and Gas E&P
DECK,07/24/2025,Consumer Cyclical,Footwear and Accesories
FLEX,07/24/2025,Technology,Electronic Components
LKQ,07/24/2025,Consumer Cyclical,Auto Parts
EW,07/24/2025,Healthcare,Medical Devices
TSCO,07/24/2025,Consumer Cyclical,Specialty Retail
HON,07/24/2025,Industrials,Conglomerates
BX,07/24/2025,Financials,Unknown
AON,07/25/2025,Financials,Insurance Brokers
PSX,07/25/2025,Energy,Oil and Gas Refining and Marketing
WM,07/28/2025,Industrials,Waste Management
BRO,07/28/2025,Financials,Insurance Brokers
LYV,07/28/2025,Communication Services,Entertainment
NUE,07/28/2025,Basic Materials,Steel
CDNS,07/28/2025,Technology,Software Application
WELL,07/28/2025,Real Estate,Real Estate
WHR,07/28/2025,Consumer Cyclical,Furnishings/Fixtures/Appliances
CWH,07/29/2025,Consumer Cyclical,Auto and Truck Dealerships
CZR,07/29/2025,Consumer Cyclical,Resorts/Casinos/Gambling
QRVO,07/29/2025,Technology,Semiconductors
GT,07/29/2025,Consumer Cyclical,Auto Parts
CVNA,07/29/2025,Consumer Cyclical,Auto and Truck Dealerships
AMT,07/29/2025,Real Estate,Real Estate
RCL,07/29/2025,Consumer Cyclical,Travel Services
UPS,07/29/2025,Industrials,Integrated Freight and Logistics
BKNG,07/29/2025,Consumer Cyclical,Travel Services
MARA,07/29/2025,Financials,Capital Markets
TER,07/29/2025,Technology,Semiconductors Equipment and Materials
PG,07/29/2025,Consumer Defensive,Household and Personal Products
ANSS,07/29/2025,Technology,Software Application
GLW,07/29/2025,Technology,Electronic Components
CSTM,07/29/2025,Basic Materials,Unknown
SPOT,07/29/2025,Communication Services,Internet Content and Information
MRK,07/29/2025,Healthcare,Drug Manufacturers - General
ECL,07/29/2025,Basic Materials,Specialty Chemicals
BA,07/29/2025,Industrials,Aerospace and Defense
CARR,07/29/2025,Industrials,Building Products and Equipment
JCI,07/29/2025,Industrials,Building Products and Equipment
NSC,07/29/2025,Industrials,Railroads
PPG,07/29/2025,Basic Materials,Specialty Chemicals
V,07/29/2025,Financials,Credit Services
SOFI,07/29/2025,Financials,Credit Services
SBUX,07/29/2025,Consumer Cyclical,Restaurants
UNH,07/29/2025,Healthcare,Healthcare Plans
RSG,07/29/2025,Industrials,Waste Management
PYPL,07/29/2025,Financials,Credit Services
MGM,07/30/2025,Consumer Cyclical,Resorts/Casinos/Gambling
DXCM,07/30/2025,Healthcare,Medical Devices
HUM,07/30/2025,Healthcare,Healthcare Plans
EXR,07/30/2025,Real Estate,Real Estate
CHRW,07/30/2025,Industrials,Integrated Freight and Logistics
ADP,07/30/2025,Technology,Software Application
AER,07/30/2025,Industrials,Rental and Leasing Services
HES,07/30/2025,Energy,Oil and Gas E&P
MSFT,07/30/2025,Technology,Software Infastructure
ALL,07/30/2025,Financials,Insurance Propery and Casualty
QCOM,07/30/2025,Technology,Semiconductors
META,07/30/2025,Communication Services,Internet Content and Information
AEM,07/30/2025,Basic Materials,Gold Miners
TT,07/30/2025,Industrials,Building Products and Equipment
ALB,07/30/2025,Basic Materials,Specialty Chemicals
PSA,07/30/2025,Financials,Real Estate
LRCX,07/30/2025,Technology,Semiconductors Equipment and Materials
WING,07/30/2025,Consumer Cyclical,Restaurants
AWK,07/30/2025,Utilities,Regulated Water
HOOD,07/30/2025,Financials,Capital Markets
MO,07/30/2025,Consumer Defensive,Tobacco
ITW,07/30/2025,Industrials,Special Industrial Machinery
AGI,07/30/2025,Basic Materials,Gold Miners
ARM,07/30/2025,Technology,Semiconductors
HSY,07/30/2025,Consumer Defensive,Confectioners
EBAY,07/30/2025,Consumer Cyclical,Internet Retail
ETSY,07/30/2025,Consumer Cyclical,Internet Retail
F,07/30/2025,Consumer Cyclical,Auto Manufacturers
PRU,07/30/2025,Financials,Insurance Life
ENTG,07/30/2025,Technology,Semiconductors Equipment and Materials
FE,07/30/2025,Utilities,Regulated Electric
VRSK,07/30/2025,Industrials,Consulting Services
AEP,07/30/2025,Utilities,Regulated Electric
CMCSA,07/31/2025,Communication Services,Telecom Services
COIN,07/31/2025,Financials,Financial Data and Stock Exchanges
ICE,07/31/2025,Financials,Financial Data and Stock Exchanges
MA,07/31/2025,Financials,Credit Services
PWR,07/31/2025,Industrials,Engineering and Construction
SPGI,07/31/2025,Financials,Financial Data and Stock Exchanges
XEL,07/31/2025,Utilities,Regulated Electric
IR,07/31/2025,Industrials,Special Industrial Machinery
ABBV,07/31/2025,Healthcare,Drug Manufacturers - General
BMY,07/31/2025,Healthcare,Drug Manufacturers - General
CI,07/31/2025,Healthcare,Healthcare Plans
GWW,07/31/2025,Industrials,Industrial Distribution
RMD,07/31/2025,Healthcare,Medical Instruments and Supplies
SYK,07/31/2025,Healthcare,Medical Devices
AAPL,07/31/2025,Technology,Consumer Electronics
KKR,07/31/2025,Financials,Asset Management
BLDR,07/31/2025,Industrials,Building Products and Equipment
FSLR,07/31/2025,Technology,Solar
SO,07/31/2025,Utilities,Regulated Electric
MSTR,07/31/2025,Technology,Software Application
NET,07/31/2025,Technology,Software Infastructure
FND,07/31/2025,Consumer Cyclical,Home Improvement Retail
ROKU,07/31/2025,Communication Services,Entertainment
CVS,07/31/2025,Consumer Cyclical,Healthcare Plans
PPL,07/31/2025,Utilities,Regulated Electric
NCLH,07/31/2025,Consumer Cyclical,Travel Services
BWA,07/31/2025,Consumer Cyclical,Auto Parts
AES,07/31/2025,Utilities,Diversified
AMZN,07/31/2025,Consumer Cyclical,Internet Retail
APD,07/31/2025,Basic Materials,Specialty Chemicals
VMC,07/31/2025,Basic Materials,Building Materials
LYB,07/31/2025,Basic Materials,Specialty Chemicals
HUN,07/31/2025,Basic Materials,Chemicals
EXC,07/31/2025,Utilities,Regulated Electric
AEE,07/31/2025,Utilities,Regulated Electric
MPWR,07/31/2025,Technology,Semiconductors
RBLX,07/31/2025,Communication Services,Electronic Gaming and Multimedia
SHAK,07/31/2025,Consumer Cyclical,Restaurants
KLAC,07/31/2025,Technology,Semiconductors Equipment and Materials
CVX,08/01/2025,Energy,Oil and Gas Intergrated
CL,08/01/2025,Consumer Defensive,Household and Personal Products
MSI,08/01/2025,Technology,Communication Equipment
MRNA,08/01/2025,Healthcare,Biotechnology
XOM,08/01/2025,Energy,Oil and Gas Intergrated
D,08/01/2025,Utilities,Regulated Electric
LIN,08/01/2025,Basic Materials,Specialty Chemicals
PLTR,08/04/2025,Technology,Software Infastructure
FTNT,08/04/2025,Technology,Software Infastructure
LSCC,08/04/2025,Technology,Semiconductors
ON,08/04/2025,Technology,Semiconductors
ALSN,08/04/2025,Consumer Cyclical,Auto Parts
HIMS,08/04/2025,Consumer Defensive,Household and Personal Products
