Stock,Earnings Date,Sector,Industry
KO,07/21/2025,Consumer Defensive,Beverages
NXPI,07/21/2025,Technology,Semiconductors
DHR,07/21/2025,Healthcare,Diagnostics and Research
CLF,07/21/2025,Basic Materials,Steel
ISRG,07/22/2025,Healthcare,Medical Instruments and Supplies
DHI,07/22/2025,Consumer Cyclical,Residential Construction
GM,07/22/2025,Consumer Cyclical,Auto Manufacturers
GPC,07/22/2025,Consumer Cyclical,Auto Parts
TXN,07/22/2025,Technology,Semiconductors
SAP,07/22/2025,Technology,Information Technology
PHM,07/22/2025,Consumer Cyclical,Residential Construction
RTX,07/22/2025,Industrials,Aerospace and Defense
LMT,07/22/2025,Industrials,Aerospace and Defense
SHW,07/22/2025,Basic Materials,Specialty Chemicals
CB,07/22/2025,Financials,Insurance Propery and Casualty
COF,07/22/2025,Financials,Credit Services
ONB,07/22/2025,Financials,Banks Regional
SYF,07/22/2025,Financials,Credit Services
EFX,07/22/2025,Industrials,Consulting Services
PM,07/22/2025,Consumer Defensive,Tobacco
HAL,07/22/2025,Energy,Oil and Gas Equipment and Services
PCAR,07/22/2025,Industrials,Farm and Heavy Construction Machinery
CME,07/23/2025,Financials,Financial Data and Stock Exchanges
TMUS,07/23/2025,Communication Services,Telecom Services
HLT,07/23/2025,Consumer Cyclical,Lodging
GOOGL,07/23/2025,Communication Services,Internet Content and Information
ORLY,07/23/2025,Consumer Cyclical,Specialty Retail
APH,07/23/2025,Technology,Electronic Components
INFY,07/23/2025,Technology,Information Technology
TMO,07/23/2025,Healthcare,Diagnostics and Research
CMG,07/23/2025,Consumer Cyclical,Restaurants
URI,07/23/2025,Industrials,Rental and Leasing Services
IBM,07/23/2025,Technology,Information Technology
MCO,07/23/2025,Financials,Financial Data and Stock Exchanges
LVS,07/23/2025,Consumer Cyclical,Resorts/Casinos/Gambling
GD,07/23/2025,Industrials,Aerospace and Defense
NEE,07/23/2025,Utilities,Regulated Electric
GEV,07/23/2025,Industrials,Special Industrial Machinery
GOOG,07/23/2025,Communication Services,Internet Content and Information
NOC,07/23/2025,Industrials,Aerospace and Defense
