Stock,Earnings Date,Sector,Industry
CZR,07/29/2025,Consumer Cyclical,Resorts/Casinos/Gambling
MARA,07/29/2025,Financials,Capital Markets
JCI,07/29/2025,Industrials,Building Products and Equipment
SPOT,07/29/2025,Communication Services,Internet Content and Information
ALL,07/30/2025,Financials,Insurance Propery and Casualty
CVNA,07/30/2025,Consumer Cyclical,Auto and Truck Dealerships
ENTG,07/30/2025,Technology,Semiconductors Equipment and Materials
ARM,07/30/2025,Technology,Semiconductors
AEP,07/30/2025,Utilities,Regulated Electric
ALB,07/30/2025,Basic Materials,Specialty Chemicals
AGI,07/30/2025,Basic Materials,Gold Miners
HUM,07/30/2025,Healthcare,Healthcare Plans
QCOM,07/30/2025,Technology,Semiconductors
HSY,07/30/2025,Consumer Defensive,Confectioners
HES,07/30/2025,Energy,Oil and Gas E&P
CI,07/31/2025,Healthcare,Healthcare Plans
NET,07/31/2025,Technology,Software Infastructure
MSTR,07/31/2025,Technology,Software Application
BOOT,07/31/2025,Consumer Cyclical,Apparel Retail
MPWR,07/31/2025,Technology,Semiconductors
BWA,07/31/2025,Consumer Cyclical,Auto Parts
COIN,07/31/2025,Financials,Financial Data and Stock Exchanges
CVS,07/31/2025,Consumer Cyclical,Healthcare Plans
KLAC,07/31/2025,Technology,Semiconductors Equipment and Materials
FSLR,07/31/2025,Technology,Solar
ICE,07/31/2025,Financials,Financial Data and Stock Exchanges
KKR,07/31/2025,Financials,Asset Management
FND,07/31/2025,Consumer Cyclical,Home Improvement Retail
AAPL,07/31/2025,Technology,Consumer Electronics
MA,07/31/2025,Financials,Credit Services
PWR,07/31/2025,Industrials,Engineering and Construction
SPGI,07/31/2025,Financials,Financial Data and Stock Exchanges
IR,07/31/2025,Industrials,Special Industrial Machinery
NCLH,07/31/2025,Consumer Cyclical,Travel Services
AMZN,07/31/2025,Consumer Cyclical,Internet Retail
SHAK,07/31/2025,Consumer Cyclical,Restaurants
XEL,07/31/2025,Utilities,Regulated Electric
SYK,07/31/2025,Healthcare,Medical Devices
RMD,07/31/2025,Healthcare,Medical Instruments and Supplies
ABBV,07/31/2025,Healthcare,Drug Manufacturers - General
BMY,07/31/2025,Healthcare,Drug Manufacturers - General
BLDR,07/31/2025,Industrials,Building Products and Equipment
CMCSA,07/31/2025,Communication Services,Telecom Services
